instanceName;variantName;category;runMode;neighborhood;isBaseline;multiStartCount;maxIterations;timeLimitSeconds;initialRule;initialCmax;bestCmax;improvementPercent;runtimeSeconds;stopReason;iterations;generatedMoves;estimatedMoves;exactEvaluations;feasibleCandidates;infeasibleCandidates;tabuRejectedMoves;appliedMoves;improvements;restartEnabled;restartThreshold;restartPerturbationMoves;restarts;successfulRestarts;fallbackRestarts;restartSuccessRate;frequencyPenaltyEnabled;lowPenaltyRate;mediumPenaltyRate;highPenaltyRate;maxExactEvaluationsPerIteration;tabuMinTenureFactor;tabuMaxTenureFactor
TeamF_Instance5;Neighborhood_N1_AdjacentSwap;Neighborhood;90s;AdjacentSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;1783;1591;10,7684;90,0000;TimeLimitReached;32557;500599;500599;496230;492397;3833;83814;32556;30;true;5400;10;5;2;5;0,4000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamF_Instance5;Neighborhood_N2_RestrictedBlockSwap;Neighborhood;90s;RestrictedBlockSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;1783;1642;7,9080;72,9947;MaxIterationsReached;80000;161106;161106;161106;161084;22;150251;10108;13;true;5400;10;14;1;14;0,0714;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamF_Instance5;Neighborhood_N4_CriticalBlockInsert;Neighborhood;90s;CriticalBlockInsertNeighborhood;false;1;80000;90;SetupAwareLRPT;1783;1662;6,7863;90,0001;TimeLimitReached;25702;2396212;2396212;513992;508691;5301;88521;25701;11;true;5400;10;4;3;4;0,7500;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamF_Instance5;Neighborhood_SetupHeavy;Neighborhood;90s;SetupHeavyMachineNeighborhood;false;1;80000;90;SetupAwareLRPT;1783;1766;0,9534;90,0094;TimeLimitReached;5536;1008164;1007954;110700;105019;5681;25963;5535;2;true;5400;10;1;0;1;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Baseline_N3;Baseline;90s;AllPairSwapNeighborhood;true;1;80000;90;SetupAwareLRPT;2033;1679;17,4127;90,0001;TimeLimitReached;22915;995980;995980;455713;445805;9908;65448;22914;51;true;6075;12;3;0;3;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Restart_Off;Restart;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1679;17,4127;90,0001;TimeLimitReached;22511;1032281;1032281;448453;439991;8462;63999;22510;51;false;0;0;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Restart_x10;Restart;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1679;17,4127;90,0000;TimeLimitReached;22878;1052531;1052531;455651;445942;9709;66064;22877;51;true;2430;12;9;0;9;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Restart_x50;Restart;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1679;17,4127;90,0001;TimeLimitReached;22712;987069;987069;451442;442257;9185;63446;22711;51;true;12150;12;1;0;1;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Restart_x100;Restart;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1679;17,4127;90,0001;TimeLimitReached;22157;1017814;1017814;441390;433014;8376;63010;22156;51;true;24300;12;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Perturb_Weak;Restart;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1679;17,4127;90,0001;TimeLimitReached;22502;997111;997111;447457;437943;9514;63231;22501;51;true;6075;4;3;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Perturb_Strong;Restart;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1679;17,4127;90,0000;TimeLimitReached;22659;986510;986510;450646;440925;9721;64595;22658;51;true;6075;24;3;0;3;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Penalty_Off;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1655;18,5932;90,0004;TimeLimitReached;21812;1645741;1645741;436156;436094;62;57419;21811;68;true;6075;12;3;1;3;0,3333;false;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Penalty_Weak;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1663;18,1997;90,0002;TimeLimitReached;23060;1128697;1128697;459196;455879;3317;65084;23059;64;true;6075;12;3;3;3;1,0000;true;0,0020;0,0050;0,0100;20;0,8000;1,2000
ClassroomInstanceSet7_1;Penalty_Strong;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1724;15,1992;90,0001;TimeLimitReached;22263;972085;972085;443790;431129;12661;62684;22262;34;true;6075;12;3;0;3;0,0000;true;0,0100;0,0300;0,0500;20;0,8000;1,2000
ClassroomInstanceSet7_1;ExactEval_5;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1809;11,0182;90,0002;TimeLimitReached;55691;3973907;3973907;278453;51266;227187;21270;9902;26;true;6075;12;1;1;1;1,0000;true;0,0050;0,0150;0,0300;5;0,8000;1,2000
ClassroomInstanceSet7_1;ExactEval_50;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1696;16,5765;90,0000;TimeLimitReached;12929;624040;624040;519572;491741;27831;40337;12928;54;true;6075;12;2;2;2;1,0000;true;0,0050;0,0150;0,0300;50;0,8000;1,2000
ClassroomInstanceSet7_1;ExactEval_100;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1688;16,9700;90,0001;TimeLimitReached;11591;549026;549026;540501;474472;66029;37015;11590;59;true;6075;12;1;1;1;1,0000;true;0,0050;0,0150;0,0300;100;0,8000;1,2000
ClassroomInstanceSet7_1;ExactEval_200;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1689;16,9208;90,0001;TimeLimitReached;10777;538614;538614;538490;468724;69766;35238;10776;58;true;6075;12;1;1;1;1,0000;true;0,0050;0,0150;0,0300;200;0,8000;1,2000
ClassroomInstanceSet7_1;Tabu_Short;TabuTenure;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1668;17,9538;90,0002;TimeLimitReached;22772;1047217;1047217;452434;441890;10544;48865;22771;67;true;6075;12;3;2;3;0,6667;true;0,0050;0,0150;0,0300;20;0,5000;0,8000
ClassroomInstanceSet7_1;Tabu_Long;TabuTenure;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1716;15,5927;90,0002;TimeLimitReached;22497;998875;998875;447821;438320;9501;87328;22496;48;true;6075;12;3;0;3;0,0000;true;0,0050;0,0150;0,0300;20;1,2000;2,0000
ClassroomInstanceSet7_1;Tabu_WideDynamic;TabuTenure;90s;AllPairSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1695;16,6257;90,0003;TimeLimitReached;22610;1052675;1052675;450880;442672;8208;68761;22609;52;true;6075;12;3;1;3;0,3333;true;0,0050;0,0150;0,0300;20;0,5000;2,0000
ClassroomInstanceSet7_1;Neighborhood_N1_AdjacentSwap;Neighborhood;90s;AdjacentSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1649;18,8883;90,0000;TimeLimitReached;25873;447349;447349;438637;436137;2500;67718;25872;57;true;6075;12;4;1;4;0,2500;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Neighborhood_N2_RestrictedBlockSwap;Neighborhood;90s;RestrictedBlockSwapNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1686;17,0684;90,0001;TimeLimitReached;40924;373776;373776;373711;371083;2628;92433;40772;44;true;6075;12;6;2;6;0,3333;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Neighborhood_N4_CriticalBlockInsert;Neighborhood;90s;CriticalBlockInsertNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;1740;14,4122;90,0004;TimeLimitReached;22003;1930232;1930232;440030;436025;4005;75337;22002;54;true;6075;12;3;3;3;1,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet7_1;Neighborhood_SetupHeavy;Neighborhood;90s;SetupHeavyMachineNeighborhood;false;1;80000;90;SetupAwareLRPT;2033;2033;0,0000;90,0001;TimeLimitReached;4876;951584;951584;97517;93685;3832;21786;4875;0;true;6075;12;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Baseline_N3;Baseline;90s;AllPairSwapNeighborhood;true;1;20000;90;LRPT;3729;3383;9,2786;90,0001;TimeLimitReached;7238;974061;974061;144750;143888;862;20535;7237;86;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Restart_Off;Restart;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3383;9,2786;90,0002;TimeLimitReached;7258;976454;976454;145153;144291;862;20557;7257;86;false;0;0;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Restart_x10;Restart;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3383;9,2786;90,0016;TimeLimitReached;6431;876982;876982;128600;128051;549;18463;6430;86;true;6000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Restart_x50;Restart;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3383;9,2786;90,0002;TimeLimitReached;6612;901480;901480;132221;131628;593;18971;6611;86;true;30000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Restart_x100;Restart;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3383;9,2786;90,0001;TimeLimitReached;6906;937454;937454;138108;137296;812;19773;6905;86;true;60000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Perturb_Weak;Restart;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3383;9,2786;90,0002;TimeLimitReached;6251;857680;857680;125003;124463;540;17962;6250;86;true;15000;12;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Perturb_Strong;Restart;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3383;9,2786;90,0035;TimeLimitReached;7177;967418;967418;143520;142672;848;20380;7176;86;true;15000;60;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Penalty_Off;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3354;10,0563;90,0001;TimeLimitReached;7145;1133125;1133125;142881;142873;8;34951;7144;84;true;15000;30;0;0;0;0,0000;false;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Penalty_Weak;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3306;11,3435;90,0006;TimeLimitReached;7216;1058891;1058891;144300;144191;109;21598;7215;112;true;15000;30;0;0;0;0,0000;true;0,0020;0,0050;0,0100;20;0,8000;1,2000
ClassroomInstanceSet10_3;Penalty_Strong;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3430;8,0182;90,0006;TimeLimitReached;7065;870966;870966;141280;139331;1949;19946;7064;71;true;15000;30;0;0;0;0,0000;true;0,0100;0,0300;0,0500;20;0,8000;1,2000
ClassroomInstanceSet10_3;ExactEval_5;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3631;2,6281;90,0004;TimeLimitReached;15019;1830477;1830477;75090;50392;24698;21205;9394;17;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;5;0,8000;1,2000
ClassroomInstanceSet10_3;ExactEval_50;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3214;13,8107;90,0004;TimeLimitReached;3520;497070;497070;175958;174868;1090;14059;3519;145;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;50;0,8000;1,2000
ClassroomInstanceSet10_3;ExactEval_100;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3195;14,3202;90,0000;TimeLimitReached;1930;354353;354353;191218;182767;8451;9451;1929;140;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;100;0,8000;1,2000
ClassroomInstanceSet10_3;ExactEval_200;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3204;14,0788;90,0002;TimeLimitReached;1253;263027;263027;209475;168855;40620;7021;1252;142;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;200;0,8000;1,2000
ClassroomInstanceSet10_3;Tabu_Short;TabuTenure;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3400;8,8227;90,0027;TimeLimitReached;7239;1155415;1155415;144760;143540;1220;15887;7238;87;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,5000;0,8000
ClassroomInstanceSet10_3;Tabu_Long;TabuTenure;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3440;7,7501;90,0004;TimeLimitReached;7131;1034496;1034496;142611;142243;368;26740;7130;61;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;1,2000;2,0000
ClassroomInstanceSet10_3;Tabu_WideDynamic;TabuTenure;90s;AllPairSwapNeighborhood;false;1;20000;90;LRPT;3729;3437;7,8305;90,0000;TimeLimitReached;7216;984364;984364;144300;143356;944;21693;7215;58;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,5000;2,0000
ClassroomInstanceSet10_3;Neighborhood_N1_AdjacentSwap;Neighborhood;90s;AdjacentSwapNeighborhood;false;1;20000;90;LRPT;3729;3381;9,3323;90,0000;TimeLimitReached;7293;259118;259118;145849;145670;179;19819;7292;88;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Neighborhood_N2_RestrictedBlockSwap;Neighborhood;90s;RestrictedBlockSwapNeighborhood;false;1;20000;90;LRPT;3729;3129;16,0901;90,0003;TimeLimitReached;10281;129011;129011;128046;126993;1053;24213;10260;146;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Neighborhood_N4_CriticalBlockInsert;Neighborhood;90s;CriticalBlockInsertNeighborhood;false;1;20000;90;LRPT;3729;3565;4,3980;90,0005;TimeLimitReached;6667;1390328;1390328;133325;132445;880;27995;6666;28;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
ClassroomInstanceSet10_3;Neighborhood_SetupHeavy;Neighborhood;90s;SetupHeavyMachineNeighborhood;false;1;20000;90;LRPT;3729;3729;0,0000;90,0027;TimeLimitReached;1911;612325;612325;38200;37133;1067;9433;1910;0;true;15000;30;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Baseline_N3;Baseline;90s;AllPairSwapNeighborhood;true;1;10000;90;SetupAwareLRPT;6258;6230;0,4474;90,0057;TimeLimitReached;3913;5728936;5728936;78240;78238;2;21110;3912;8;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Restart_Off;Restart;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6230;0,4474;90,0032;TimeLimitReached;3876;5669883;5669883;77500;77498;2;21012;3875;8;false;0;0;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Restart_x10;Restart;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6230;0,4474;90,0001;TimeLimitReached;3865;5651528;5651528;77298;77296;2;20912;3864;8;true;8000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Restart_x50;Restart;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6230;0,4474;90,0006;TimeLimitReached;3874;5668040;5668040;77479;77477;2;21001;3873;8;true;40000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Restart_x100;Restart;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6230;0,4474;90,0037;TimeLimitReached;3870;5658713;5658713;77380;77378;2;20944;3869;8;true;80000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Perturb_Weak;Restart;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6230;0,4474;90,0008;TimeLimitReached;3728;5438314;5438314;74556;74554;2;20231;3727;8;true;20000;16;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Perturb_Strong;Restart;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6230;0,4474;90,0000;TimeLimitReached;3800;5553859;5553859;75992;75990;2;20524;3799;8;true;20000;80;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Penalty_Off;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6226;0,5113;90,0007;TimeLimitReached;3916;5234355;5234355;78300;78300;0;15457;3915;4;true;20000;40;0;0;0;0,0000;false;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Penalty_Weak;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6222;0,5753;90,0017;TimeLimitReached;3894;5536639;5536639;77860;77854;6;25113;3883;5;true;20000;40;0;0;0;0,0000;true;0,0020;0,0050;0,0100;20;0,8000;1,2000
TeamA_3;Penalty_Strong;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6219;0,6232;90,0007;TimeLimitReached;3861;6108444;6108444;77214;77094;120;20987;3860;16;true;20000;40;0;0;0;0,0000;true;0,0100;0,0300;0,0500;20;0,8000;1,2000
TeamA_3;ExactEval_5;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6247;0,1758;90,0007;TimeLimitReached;7568;10180426;10180426;37835;37816;19;24367;4808;1;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;5;0,8000;1,2000
TeamA_3;ExactEval_50;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6160;1,5660;90,0003;TimeLimitReached;1988;3229322;3229322;99354;99354;0;14653;1987;24;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;50;0,8000;1,2000
TeamA_3;ExactEval_100;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6075;2,9243;90,0000;TimeLimitReached;1102;1997635;1997635;110115;110106;9;11716;1101;56;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;100;0,8000;1,2000
TeamA_3;ExactEval_200;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;5978;4,4743;90,0004;TimeLimitReached;586;1248103;1248103;117126;117055;71;5974;585;102;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;200;0,8000;1,2000
TeamA_3;Tabu_Short;TabuTenure;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6196;0,9907;90,0004;TimeLimitReached;3867;6547183;6547183;77332;77321;11;17974;3866;20;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,5000;0,8000
TeamA_3;Tabu_Long;TabuTenure;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6251;0,1119;90,0006;TimeLimitReached;3828;5722476;5722476;76546;76446;100;29298;3762;1;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;1,2000;2,0000
TeamA_3;Tabu_WideDynamic;TabuTenure;90s;AllPairSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6172;1,3742;90,0053;TimeLimitReached;3887;5796569;5796569;77720;77438;282;26301;3872;22;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,5000;2,0000
TeamA_3;Neighborhood_N1_AdjacentSwap;Neighborhood;90s;AdjacentSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6205;0,8469;90,0005;TimeLimitReached;3994;326006;326006;79876;79874;2;17968;3993;5;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Neighborhood_N2_RestrictedBlockSwap;Neighborhood;90s;RestrictedBlockSwapNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6199;0,9428;90,0066;TimeLimitReached;9970;19966;19966;19966;19966;0;19445;488;5;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Neighborhood_N4_CriticalBlockInsert;Neighborhood;90s;CriticalBlockInsertNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6251;0,1119;90,0010;TimeLimitReached;3683;7759098;7759098;73642;73636;6;36759;3596;1;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamA_3;Neighborhood_SetupHeavy;Neighborhood;90s;SetupHeavyMachineNeighborhood;false;1;10000;90;SetupAwareLRPT;6258;6258;0,0000;90,0002;TimeLimitReached;165;235260;235260;3291;3291;0;1214;164;0;true;20000;40;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Baseline_N3;Baseline;90s;AllPairSwapNeighborhood;true;1;8000;90;SetupAwareLRPT;3938;3745;4,9010;90,0017;TimeLimitReached;992;117240;117240;19836;19836;0;5667;991;80;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Restart_Off;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3745;4,9010;90,0000;TimeLimitReached;1083;124860;124860;21641;21639;2;6167;1082;80;false;0;0;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Restart_x10;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3745;4,9010;90,0173;TimeLimitReached;1144;131830;131830;22860;22858;2;6383;1143;80;true;22910;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Restart_x50;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3745;4,9010;90,0008;TimeLimitReached;1155;133554;133554;23086;23084;2;6417;1154;80;true;114550;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Restart_x100;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3745;4,9010;90,0021;TimeLimitReached;1158;133871;133871;23142;23140;2;6426;1157;80;true;229100;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Perturb_Weak;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3745;4,9010;90,0020;TimeLimitReached;1146;132230;132230;22905;22903;2;6391;1145;80;true;57275;45;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Perturb_Strong;Restart;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3745;4,9010;90,0011;TimeLimitReached;1129;130213;130213;22563;22561;2;6339;1128;80;true;57275;229;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Penalty_Off;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3824;2,8949;90,0111;TimeLimitReached;1167;157101;157101;23320;23313;7;7801;1166;44;true;57275;114;0;0;0;0,0000;false;0,0050;0,0150;0,0300;20;0,8000;1,2000
TeamB_1;Penalty_Weak;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3776;4,1138;90,0015;TimeLimitReached;1141;122372;122372;22814;22795;19;6405;1140;60;true;57275;114;0;0;0;0,0000;true;0,0020;0,0050;0,0100;20;0,8000;1,2000
TeamB_1;Penalty_Strong;FrequencyPenalty;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3783;3,9360;90,0011;TimeLimitReached;1168;116526;116526;23347;23320;27;5265;1167;62;true;57275;114;0;0;0;0,0000;true;0,0100;0,0300;0,0500;20;0,8000;1,2000
TeamB_1;ExactEval_5;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3892;1,1681;90,0024;TimeLimitReached;2612;299616;299616;13055;13055;0;9556;1225;7;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;5;0,8000;1,2000
TeamB_1;ExactEval_50;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3625;7,9482;90,0016;TimeLimitReached;542;68280;68280;26837;26762;75;2568;541;114;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;50;0,8000;1,2000
TeamB_1;ExactEval_100;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3678;6,6023;90,0035;TimeLimitReached;332;37449;37449;28502;28034;468;1739;331;80;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;100;0,8000;1,2000
TeamB_1;ExactEval_200;ExactEvaluation;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3709;5,8151;90,0012;TimeLimitReached;271;30257;30257;29499;27506;1993;1423;270;68;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;200;0,8000;1,2000
TeamB_1;Tabu_Short;TabuTenure;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3757;4,5962;90,0005;TimeLimitReached;1123;138712;138712;22445;22445;0;4883;1122;78;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,5000;0,8000
TeamB_1;Tabu_Long;TabuTenure;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3726;5,3834;90,0153;TimeLimitReached;1153;132833;132833;23040;23013;27;7562;1152;86;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;1,2000;2,0000
TeamB_1;Tabu_WideDynamic;TabuTenure;90s;AllPairSwapNeighborhood;false;1;8000;90;SetupAwareLRPT;3938;3786;3,8598;90,0050;TimeLimitReached;1145;163773;163773;22880;22880;0;8054;1144;52;true;57275;114;0;0;0;0,0000;true;0,0050;0,0150;0,0300;20;0,5000;2,0000
